,key,name,description,id
889,I08X,远古自然圣甲,"[史诗]
- 传奇至宝 铠甲 -
为你提供守护的力量
∴护甲 +170
∴力量 +195
∴敏捷 +75
∴生命值很低时生命恢复速度得到暂时性大幅提高
▣ 等级.80",117
890,I08R,巫妖王之盔,"[史诗]
- 神话传说 头盔 -
凡人无法触及我的身体 !!
∴护甲 +95
∴主属性 +75
∴受到攻击时几率冰冻攻击者
▣ 等级.90",196
891,I08Q,镐头,"[普通]
- 镐头 -
∴采矿速度: 10秒挖掘1次",382
892,I08P,黑暗水晶,"[史诗]
- 禁断圣物 材料 -
∴点击查看相关合成组合",272
893,I08O,冬日毛皮,"[魔力]
- 材料 -
∴点击查看相关合成组合",43
894,I08N,紫水晶球,"[史诗]
- 禁断圣物 材料 -
∴点击查看相关合成组合",289
895,I08M,信仰·亚特兰蒂斯的毁灭圣杖,"[史诗]
- 神话传说 武器 (法杖) -
世界上唯一的真理就是力量.
∴攻击力+4800
∴智力 +645
∴技能伤害 +6.5%
∴点击使用 混沌爆破
▣ 等级.100",620
896,I08L,斩神·亚特兰蒂斯的毁灭圣剑,"[史诗]
- 神话传说 武器 (近战) -
世界上唯一的真理就是力量.
∴攻击力+5700
∴力量 +390
∴敏捷 +390
∴主属性 +150
∴技能伤害 +6.5%
∴攻击时几率 触发混沌爆破
▣ 等级.100",618
897,I08K,黑暗之翼,"[史诗]
- 神话传说 材料 -
∴点击查看相关合成组合",216
898,I08J,德瑞诺斯·深渊领主的戒指,"[史诗]
- 神话传说 首饰 -
不要惧怕黑暗；否则，它会将你整个吞下
∴全属性 +270
∴技能伤害 +7%
∴周围的友军 护甲 40 提高
▣ 等级.100",595
899,I08I,真·克雷提亚·圣光权杖,"[史诗]
- 传奇至宝 武器 (法杖) -
你走的道路将永远被幸福指引和保护
∴攻击力+3800
∴智力 +475
∴技能伤害 +5%
∴点击使用 圣光爆炸
▣ 等级.80",601
900,I08H,真·埃克斯米亚·不洁之刃,"[史诗]
- 传奇至宝 武器 (近战) -
享受战争，享受杀戮 !!
∴攻击力+4250
∴敏捷 +430
∴技能伤害 +3.5%
∴攻击时几率触发暗黑之击
▣ 等级.80",585
901,I08G,真·卡拉菲米亚·神圣之剑,"[史诗]
- 传奇至宝 武器 (近战) -
给予邪恶正义的制裁
∴攻击力+4800
∴力量 +400
∴技能伤害 +5%
∴攻击时几率触发圣光之击
▣ 等级.80",600
902,I08F,魔法之心·霜寒,"[史诗]
- 神话传说 首饰 -
冰霜法力不断涌出.
∴智力 +270
∴生命值 +3000
∴魔法值 +6000
∴魔法值恢复 +30
▣ 等级.90",592
903,I08E,巫妖王头巾,"[史诗]
- 神话传说 头盔 -
凡人无法触及我的身体 !!
∴护甲 +75
∴智力 +95
∴受到攻击时几率冰冻攻击者
▣ 等级.90",599
904,I08D,寒冰雪衣,"[史诗]
- 神话传说 铠甲 -
愚蠢的人类，冻结吧.
∴护甲 +165
∴智力 +215
∴受到攻击时几率触发霜寒护甲
▣ 等级.90",195
905,I08C,德里克斯·堕落魔甲,"[史诗]
- 传奇至宝 铠甲 -
享受破坏之力吧！
∴护甲 +140
∴力量 +150
∴敏捷 +150
∴技能伤害 +2.5%
▣ 等级.80",190
906,I08B,深渊指环,"[史诗]
- 传奇至宝 首饰 -
堕入无尽黑暗.
∴全属性 +175
∴技能伤害 +4%
▣ 等级.80",594
907,I08A,圣光之戒,"[史诗]
- 传奇至宝 首饰 -
圣光与你同在
∴全属性 +150
∴周围的友军 护甲 30 提高
▣ 等级.80",593
908,I089,神圣头盔,"[史诗]
- 传奇至宝 头盔 -
你走的道路将永远被幸福指引和保护
∴护甲 +80
∴主属性 +50
∴生命值恢复 +25
∴4分钟CD，主动使用触发魔法免疫
▣ 等级.80",184
909,I088,神圣盔甲,"[史诗]
- 传奇至宝 铠甲 -
你走的道路将永远被幸福指引和保护
∴护甲 +150
∴力量 +120
∴敏捷 +120
∴受到攻击时几率触发防护盾
▣ 等级.80",183
910,I087,克雷提亚·圣光权杖,"[史诗]
- 传奇至宝 武器 (法杖) -
你走的道路将永远被幸福指引和保护
∴攻击力+3000
∴智力 +360
∴点击使用 圣光爆炸
▣ 等级.80",181
911,I086,埃克斯米亚·不洁之刃,"[史诗]
- 传奇至宝 武器 (近战) -
享受战争，享受杀戮 !!
∴攻击力+3400
∴敏捷 +330
∴攻击时有几率触发爆破打击
▣ 等级.80",189
912,I085,卡拉菲米亚·神圣之剑,"[史诗]
- 传奇至宝 武器 (近战) -
给予邪恶正义的制裁
∴攻击力+3600
∴力量 +300
∴攻击时几率触发圣光之击
▣ 等级.80",180
913,I084,元素头巾,"[史诗]
- 传奇至宝 头盔 -
TD爸爸消失于众人的目光中.
∴护甲 +60
∴智力 +80
∴点击使用 触发隐形
▣ 等级.70",161
914,I083,法皇之衣,"[史诗]
- 传奇至宝 铠甲 -
魔法只听从法皇的召唤.
∴护甲 +120
∴智力 +170
∴5分钟CD，主动使用触发魔法免疫
▣ 等级.70",160
915,I082,大地权杖,"[史诗]
- 传奇至宝 武器 (法杖) -
大地为你提供守护
∴攻击力+2100
∴智力 +270
∴点击使用发动大地之怒
▣ 等级.70",581
916,I081,炽焱长剑,"[史诗]
- 传奇至宝 武器 (近战) -
我不认为可以燃烧一切.
∴攻击力+2850
∴力量 +210
∴攻击时几率激活火焰爆炸
▣ 等级.70",578
917,I080,雷霆之怒,"[史诗]
- 传奇至宝 武器 (近战) -
我会告诉你它控制闪电意味着什么
∴攻击力+2550
∴敏捷 +240
∴攻击时几率触发闪电打击
▣ 等级.70",579
918,I07Z,魔法之心,"[史诗]
- 传奇至宝 首饰 -
法力源源不断的涌出.
∴智力 +180
∴生命值 +1800
∴魔法值 +3600
∴魔法值恢复 +25
▣ 等级.70",591
919,I07Y,真·魔龙战盔,"[史诗]
- 传奇至宝 头盔 -
在我面前也敢使用魔法?
∴护甲 +80
∴主属性 +90
∴魔法抗性 +10%
∴5分钟CD，主动使用触发魔法免疫
▣ 等级.70",614
920,I07X,魔龙战盔,"[史诗]
- 传奇至宝 头盔 -
在我面前也敢使用魔法?
∴护甲 +65
∴主属性 +40
∴魔法抗性 +7.5%
∴8分钟CD，主动使用触发魔法免疫
▣ 等级.70",172
921,I07W,真·魔龙护甲,"[史诗]
- 传奇至宝 铠甲 -
别惧怕战争，你就是杀戮之王！.
∴护甲 +165
∴力量 +140
∴敏捷 +140
∴生命值恢复 +50
▣ 等级.70",613
922,I07V,微弱魔法之心,"[史诗]
- 传奇至宝 首饰 -
法力源源不断的涌出.
∴智力 +120
∴生命值 +1500
∴魔法值 +3000
∴魔法值恢复 +20
▣ 等级.70",590
923,I07U,魔龙护甲,"[史诗]
- 传奇至宝 铠甲 -
别惧怕战争，你就是杀戮之王！.
∴护甲 +130
∴力量 +100
∴敏捷 +100
∴生命值恢复 +20
▣ 等级.70",171
924,I07T,上古魔龙之杖,"[史诗]
- 传奇至宝 武器 (法杖) -
你极其渴望得到强大的力量！.
∴攻击力+2500
∴智力 +260
∴点击使用 魔龙之能
▣ 等级.70",169
925,I07S,真·莱恩哈特·魔龙之剑,"[史诗]
- 传奇至宝 武器 (近战) -
你极其渴望得到强大的力量！.
∴攻击力+4300
∴力量 +270
∴技能伤害 +4%
∴攻击时几率触发魔龙打击
▣ 等级.70",610
926,I07R,莱恩哈特·魔龙之剑,"[史诗]
- 传奇至宝 武器 (近战) -
你极其渴望得到强大的力量！.
∴攻击力+3200
∴力量 +190
∴攻击时几率触发魔龙打击
▣ 等级.70",167
927,I07Q,真·上古魔龙之杖,"[史诗]
- 传奇至宝 武器 (法杖) -
你极其渴望得到强大的力量！.
∴攻击力+3300
∴智力 +390
∴技能伤害 +5%
∴点击使用 真·魔龙之能
▣ 等级.70",612
928,I07P,杰克头巾 +1,"[史诗]
- 传奇至宝 头盔 -
万圣节快乐 ~
∴护甲 +60
∴智力 +95
∴生命值恢复 +15
∴魔法值恢复 +15
▣ 等级.60",589
929,I07O,杰克头盔,"[史诗]
- 传奇至宝 头盔 -
万圣节快乐 ~
∴护甲 +60
∴力量 +50
∴敏捷 +60
∴生命值恢复 +15
∴魔法值恢复 +15
▣ 等级.60",152
930,I07N,杰克头盔 +1,"[史诗]
- 传奇至宝 头盔 -
万圣节快乐 ~
∴护甲 +75
∴力量 +65
∴敏捷 +80
∴生命值恢复 +20
∴魔法值恢复 +15
▣ 等级.60",588
931,I07M,杰克头巾,"[史诗]
- 传奇至宝 头盔 -
万圣节快乐 ~
∴护甲 +50
∴智力 +75
∴生命值恢复 +15
∴魔法值恢复 +15
▣ 等级.60",153
932,I07L,伯爵法衣,"[罕见]
- 铠甲 -
∴护甲 +75
∴智力 +130
▣ 等级.60",146
933,I07K,伯爵护甲,"[罕见]
- 铠甲 -
∴护甲 +90
∴力量 +90
∴敏捷 +90
▣ 等级.60",145
934,I07J,葬礼· 统治血剑,"[史诗]
- 传奇至宝 武器 (近战) -
放弃吧，愚蠢的人类！.
∴攻击力+3000
∴敏捷 +250
∴攻击时附带10%吸血 (最高400)
▣ 等级.60",616
935,I07I,伯爵的灵魂血剑,"[史诗]
- 传奇至宝 武器 (近战) -
放弃吧，愚蠢的人类！.
∴攻击力+2400
∴敏捷 +200
∴攻击时附带10%吸血 (最高250)
▣ 等级.60",143
936,I07H,伯爵的戒指,"[罕见]
- 首饰 -
∴全属性 +50
∴生命值 +1200
∴魔法值 +1200
▣ 等级.60",148
937,I07G,伯爵的灵魂碎片,"[史诗]
- 传奇至宝 材料 -
∴点击查看相关合成组合",150
938,I07F,华尔兹幻想,"[史诗]
- 鸿蒙起源 武器 (近战) -
我唯一的伙伴
∴攻击力+12000
∴力量 +700
∴敏捷 +700
∴主属性 +350
∴技能伤害 +15%
∴攻击时几率激活影子刀刃
∴点击使用 激活幻想
▣ 等级.100",920
939,I07E,猩红头盔,"[罕见]
- 头盔 -
∴护甲 +60
∴主属性 +55
▣ 等级.60",147
940,I07D,虚空翅膀,"[史诗]
- 鸿蒙起源 翅膀 -
只有虚空之神才能驾驭这种无穷的力量
∴全属性 +425
∴技能伤害 +12%
∴持续伤害+15%
∴直接命中目标时激活衰败
∴点击使用 激活虚空爆炸
▣ 等级.100",931
941,I07C,虚空回声,"[史诗]
- 鸿蒙起源 头盔 -
我注视着深渊，深渊也会注视着我
∴护甲 +140
∴力量 & 敏捷 +240
∴智力 +340
∴暗属性 +7.5%
∴技能连续命中时触发恐怖幻击
∴点击使用 黄泉回旋击
▣ 等级.100",948
942,I07B,拉克夏·剧毒卫冕之剑,"[罕见]
- 武器 (近战) -
∴攻击力+1650
∴敏捷 +170
∴技能伤害 +5%
∴攻击时使敌人中毒，每10秒造成2500的额外伤害
▣ 等级.50",570
943,I07A,剧毒法杖,"[罕见]
- 武器 (法杖) -
∴攻击力+800
∴智力 +200
∴攻击时使敌人中毒，每10秒造成1500的额外伤害
▣ 等级.50",132
944,I079,圣烨·末日序曲,"[史诗]
- 鸿蒙起源 武器 (法杖) -
拥抱新世界.
∴攻击力+10800
∴智力 +940
∴技能伤害 +13%
∴暗属性 +6%
∴每当释放技能触发噩梦打击
∴点击使用 启动末日之歌
▣ 等级.100",934
945,I078,圣洁·心灵视界,"[史诗]
- 鸿蒙起源 武器 (通用) -
充满终极智慧
∴攻击力+7200
∴全属性 +760
∴魔法抗性 +12%
∴光属性 +12%
∴激活治疗盟友的永恒祝福
∴点击使用 激活圣洁心灵
▣ 等级.100",935
946,I077,剧毒剑,"[罕见]
- 武器 (近战) -
∴攻击力+1200
∴主属性 +140
∴攻击时使敌人中毒，每10秒造成1500的额外伤害
▣ 等级.50",131
947,I076,吞噬者,"[史诗]
- 鸿蒙起源 翅膀 -
天啊，你的血都流出来了。!
∴全属性 +300
∴主属性 +250
∴技能伤害 +12%
∴魔法抗性 +9%
∴战斗状态时激活流动血液
∴点击使用 激活灵魂吞噬
▣ 等级.100",933
948,I075,剧毒头盔,"[罕见]
- 头盔 -
∴护甲 +48
∴主属性 +45
▣ 等级.50",137
949,I074,剧毒盔甲,"[罕见]
- 铠甲 -
∴护甲 +80
∴力量 +70
∴敏捷 +70
▣ 等级.50",135
950,I073,剧毒戒指,"[罕见]
- 首饰 -
∴全属性 +40
∴生命值 +1000
∴魔法值 +1000
▣ 等级.50",138
951,I072,剧毒法衣,"[罕见]
- 铠甲 -
∴护甲 +60
∴智力 +110
▣ 等级.50",136
952,I06X,霜魂圣器,"[史诗]
- 神话传说 材料 -
∴点击查看相关合成组合",199
953,I06W,黑暗物质,"[史诗]
- 神话传说 材料 -
∴点击查看相关合成组合",215
954,I06V,上古遗篇,"[史诗]
- 传奇至宝 材料 -
∴点击查看相关合成组合",164
955,I06U,恶魔圣典,"[史诗]
- 传奇至宝 材料 -
∴点击查看相关合成组合",193
956,I06T,圣经残卷,"[史诗]
- 传奇至宝 材料 -
∴点击查看相关合成组合",186
957,I06S,堕落羽毛灵片,"[史诗]
- 传奇至宝 材料 -
∴点击查看相关合成组合",192
958,I06R,神圣羽毛灵片,"[史诗]
- 传奇至宝 材料 -
∴点击查看相关合成组合",185
959,I06Q,巨龙鳞片,"[史诗]
- 传奇至宝 材料 -
∴点击查看相关合成组合",174
960,I06P,巨龙遗骨,"[史诗]
- 传奇至宝 材料 -
∴点击查看相关合成组合",173
961,I06O,巨龙之心,"[史诗]
- 传奇至宝 材料 -
∴点击查看相关合成组合",175
962,I06M,混沌精华,"[史诗]
- 鸿蒙起源 材料 -
∴点击查看相关合成组合",357
963,I06K,冰霜织网,"[史诗]
- 神话传说 材料 -
∴点击查看相关合成组合",200
964,I06J,血精石,"[史诗]
- 传奇至宝 材料 -
∴点击查看相关合成组合",149
965,I06I,九头蛇的鳞片,"[罕见]
- 材料 -
∴点击查看相关合成组合",140
966,I06H,临狱·巨龙号角,"[史诗]
- 鸿蒙起源 头盔 -
感受龙的力量.
∴护甲 +120
∴主属性 +125, 全属性 +190
∴技能伤害 & 致命一击概率 +18%
∴所受伤害+15%
∴3000移动距离后下次攻击触发巨龙吐息
▣ 等级.100",914
967,I06F,封印枷锁圣器,"[特殊物品]
法师们所封印的神秘武器,使用它的人能获得极大的法力-这不是解印就能获得的,往往取决于圣器是否选择了你.",159
968,I06E,生命石,"[史诗]
- 传奇至宝 首饰 -
充斥生命本质的魔法石
∴全属性 +200
∴攻击速度 +15%
∴死亡时复活
▣ 等级.80",120
969,I06D,守护者,"[史诗]
- 传奇至宝 铠甲 -
一个经过考验的守护者
∴护甲 +155
∴力量 +75
∴敏捷 +210
∴8秒触发一次 900点伤害吸收量的护盾
▣ 等级.80",118
970,I06B,第1次圣战,"[书籍]
作者：佚名",-1
971,I06A,叛变的魔法士,[书籍] |n作者：一位魔法士,-1
972,I069,万圣节盛会,"[书籍]
作者：普瑞斯的公民",-1
973,I068,九头蛇的毒牙,"[罕见]
- 材料 -
∴点击查看相关合成组合",139
974,I067,冬之泪·冰极天雪剑,"[史诗]
- 神话传说 武器 (近战) -
被遗忘的冰霜天雪剑.
∴攻击力+5100
∴力量 +465
∴敏捷 +450
∴每8次攻击触发寒气之击
▣ 等级.90",203
975,I066,深寒洞穴,"[书籍]
作者：普瑞斯魔导士",-1
976,I062,秘银,"[史诗]
- 传奇至宝 材料 -
∴点击查看相关合成组合",163
977,I061,精金石,"[史诗]
- 神话传说 材料 -
∴点击查看相关合成组合",207
978,I060,奥哈利康,"[史诗]
- 传奇至宝 材料 -
∴点击查看相关合成组合",156
979,I05Z,凌霜冰魄,[书籍] |n作者：一位魔法士,-1
980,I05Y,海洋秩序,"[书籍]
作者：某船长",-1
981,I05X,秘银镐,"[史诗]
- 传奇至宝 镐头 -
∴采矿速度: 8秒挖掘1次",383
982,I05W,火焰领主法杖,"[魔力]
- 武器 (法杖) -
∴攻击力+650
∴智力 +130
∴攻击时几率触发火之祝福
▣ 等级.60",80
983,I05U,火焰领主剑,"[魔力]
- 武器 (近战) -
∴攻击力+1050
∴主属性 +85
∴攻击时几率触发火之祝福
▣ 等级.60",79
984,I05S,瑞文法杖,"[魔力]
- 武器 (法杖) -
∴攻击力+500
∴智力 +100
∴攻击时几率触发黑暗闪电
▣ 等级.50",60
985,I05R,瑞文剑,"[魔力]
- 武器 (近战) -
∴攻击力+800
∴主属性 +65
∴攻击时几率触发黑暗闪电
▣ 等级.50",59
986,I05Q,自然精粹,"[史诗]
- 鸿蒙起源 材料 -
∴点击查看相关合成组合",330
987,I05P,堕落灰烬,"[史诗]
- 鸿蒙起源 材料 -
∴点击查看相关合成组合",332
988,I05K,灵魂之灯,"[史诗]
- 鸿蒙起源 材料 -
∴点击查看相关合成组合",342
989,I05H,诅咒之魂,"[史诗]
- 鸿蒙起源 材料 -
∴点击查看相关合成组合",343
990,I05G,神圣玫瑰,"[史诗]
- 鸿蒙起源 首饰 -
充满神圣属性的玫瑰
∴智力 +550
∴生命值 +2000
∴技能伤害 +7.5%
∴冰属性/水属性+7.5%
∴风属性 +7.5%
∴在治疗或保护盟友时，激活神圣保护
∴使用时，激活圣光之源
▣ 等级.100",927
991,I05F,火焰头盔,"[普通]
- 头盔 -
∴护甲 +35
∴主属性 +25
▣ 等级.60",78
992,I05E,神华·猩红之箭,"[史诗]
- 鸿蒙起源 武器 (弓箭) -
每支箭都唱着猩红之曲
∴攻击力+13000
∴力量 +500
∴敏捷 +1050
∴攻击速度 +40%
∴技能伤害 +5%
∴攻击时发动血腥之击
∴攻击时激活血色烙印
▣ 等级.100",963
993,I05D,火焰法杖,"[普通]
- 武器 (法杖) -
∴攻击力+400
∴智力 +95
▣ 等级.60",73
994,I05C,火焰剑,"[普通]
- 武器 (近战) -
∴攻击力+600
∴主属性 +60
▣ 等级.60",72
995,I059,火焰法衣,"[普通]
- 铠甲 -
∴护甲 +45
∴智力 +50
▣ 等级.60",77
996,I058,神圣的城堡,[书籍] |n作者：佚名,-1
997,I057,混沌天空,"[书籍]
作者：著名的普瑞斯雕塑家",-1
998,I056,古堡教堂的异常,"[书籍]
作者：一位魔法士",-1
999,I051,进入阿瓦隆城堡,"阿瓦隆城堡的入口.
▣ 等级.80",-1
1000,I050,船票 - 瓦几内拉帝国,"[船票]
瓦几内拉帝国是个阴森恐怖的地方，当然你想去，买票就可以去看看~.
▣需求等级: 50
▣推荐等级: 50~60",-1
1001,I04Z,船票 - 冰山雪地,"[船票]
冰山雪地太冷了，不想去..
▣需求等级: 40
▣推荐等级: 40~50",-1
1002,I04Y,远古遗物,"[史诗]
- 鸿蒙起源 材料 -
∴点击查看相关合成组合",358
1003,I04X,红色魔法石,"[召唤类物品]
用于召唤多种召唤类BOSS的材料.

地点: 熔岩火山, 魔法石矿 (需要魔渊之镐及以上级别的镐头)",389
1004,I04W,绿色魔法石,"[召唤类物品]
用于召唤多种召唤类BOSS的材料.

地点: 远古秘境, 魔法石矿 (需要魔渊之镐及以上级别的镐头)",390
1005,I04V,蓝色魔法石,"[召唤类物品]
用于召唤多种召唤类BOSS的材料.

地点: 冰山雪地, 魔法石矿 (需要魔渊之镐及以上级别的镐头)",387
1006,I04U,白色魔法石,"[召唤类物品]
用于召唤多种召唤类BOSS的材料.

地点: 瓦几内拉帝国, 魔法石矿 (需要魔渊之镐及以上级别的镐头)",388
1007,I04T,合成,"准备好材料在这里合成吧.
◎ 可合成物品：白色粉末/绿色粉末/蓝色粉末/红色粉末，深海凝萃/火灵凝萃/风灵凝萃",-1
1008,I04H,传奇坐骑·九霄至尊,"[收藏品]
传说中的九霄至尊.",409
1009,I04E,变更周年庆服装,改变可以使用的服装.,-1
1010,I04D,红色闪耀光环,[收藏品],441
1011,I04C,幼小幽灵魔术棒 2,"[收藏品]
召唤小跟班幼小幽灵.",-1
1012,I049,火焰盔甲,"[普通]
- 铠甲 -
∴护甲 +60
∴力量 +40
∴敏捷 +40
▣ 等级.60",76
1013,I046,暗影头盔,"[普通]
- 头盔 -
∴护甲 +30
∴主属性 +20
▣ 等级.50",56
1014,I045,暗影法杖,"[普通]
- 武器 (法杖) -
∴攻击力+240
∴智力 +70
▣ 等级.50",52
1015,I044,暗影剑,"[普通]
- 武器 (近战) -
∴攻击力+400
∴主属性 +45
▣ 等级.50",50
1016,I041,暗影法衣,"[普通]
- 铠甲 -
∴护甲 +38
∴智力 +40
▣ 等级.50",55
1017,I040,暗影盔甲,"[普通]
- 铠甲 -
∴护甲 +50
∴力量 +32
∴敏捷 +32
▣ 等级.50",54
1018,I03Z,伯爵的鲜血之戒,"[史诗]
- 传奇至宝 首饰 -
∴全属性 +100
∴生命值 +1500
∴魔法值 +1500
∴点击使用 触发自身生命值30% 恢复 (CD: 45秒)
▣ 等级.60",617
1019,I03Y,挑战者药水,"[炼金药剂]
使用时解除负面状态，并恢复60%生命值.

惩罚: 最终伤害降低10%.",-1
1020,I03L,冰霜头盔,"[普通]
- 头盔 -
∴护甲 +22
∴主属性 +15
▣ 等级.40",41
1021,I03K,冰霜剑,"[普通]
- 武器 (近战) -
∴攻击力+250
∴主属性 +30
▣ 等级.40",35
1022,I03I,冰霜盔甲,"[普通]
- 铠甲 -
∴护甲 +40
∴力量 +24
∴敏捷 +24
▣ 等级.40",39
1023,I03H,冰霜法杖,"[普通]
- 武器 (法杖) -
∴攻击力+150
∴智力 +45
▣ 等级.40",36
1024,I03F,冰霜法衣,"[普通]
- 铠甲 -
∴护甲 +30
∴智力 +30
∴魔法值 +200
▣ 等级.30",40
1025,I03C,深海头盔,"[普通]
- 头盔 -
∴护甲 +15
∴主属性 +10
▣ 等级.30",26
1026,I03B,深海护甲,"[普通]
- 铠甲 -
∴护甲 +32
∴力量 +17
∴敏捷 +17
▣ 等级.30",24
1027,I039,深海法衣,"[普通]
- 铠甲 -
∴护甲 +22
∴智力 +22
∴魔法值 +150
▣ 等级.30",25
1028,I038,深海法杖,"[普通]
- 武器 (法杖) -
∴攻击力+90
∴智力 +30
▣ 等级.30",21
1029,I02Z,乌洛沃洛斯之环,"[史诗]
- 鸿蒙起源 翅膀 -
有故事的吞噬之蛇
∴全属性 +450
∴攻击速度 +15%
∴技能伤害 +20%
∴移动速度 +50
∴点击使用 无限攻击
∴每当释放技能几率触发回归打击
▣ 等级.100",970
1030,I02Y,虚空残锁甲,"[史诗]
- 鸿蒙起源 铠甲 -
沉默呼唤，遗忘的回应
∴护甲 +240
∴敏捷 +550
∴移动速度 +50
∴技能伤害 +18%
∴战斗状态时叠加虚空气息
∴点击使用 欧比斯制动打击
▣ 等级.100",957
1031,I02X,阿尼姆斯灵魂法衣,"[史诗]
- 鸿蒙起源 铠甲 -
数以万计命运编织的衣服
∴护甲 +240
∴智力 +650
∴移动速度 +50
∴技能伤害 +20%
∴战斗状态时创建灵魂之环
∴点击使用 调整灵魂之环半径
▣ 等级.100",958
1032,I02W,远古机器魔石,"[史诗]
- 鸿蒙起源 硬币品级 -",338
1033,I02V,赤红骷髅,"[史诗]
- 鸿蒙起源 材料 -
∴点击查看相关合成组合",341
1034,I02U,卡梅尔魔石,"[史诗]
- 鸿蒙起源 硬币品级 -",350
1035,I02T,世界传奇徽章,[收藏品],515
1036,I02S,阿加雷斯 徽章,[收藏品],321
1037,I02R,五蕴·智慧背包,"[史诗]
- 鸿蒙起源 武器 (背包) -
可以选择自己想装的东西的奇妙背包
∴攻击力+8000
∴全属性 +750
∴恢复量 +15%
∴魔法抗性 +15%
∴点击使用 投掷禁忌药剂
▣ 等级.100",966
1038,I02Q,船票 - 鱼人沙滩,"[船票]
普瑞斯都城是个美丽的地方.
▣需求等级: 30",-1
1039,I02M,深海之剑,"[普通]
- 武器 (近战) -
∴攻击力+150
∴主属性 +20
▣ 等级.30",20
1040,I02E,雷神徽章,[收藏品],305
1041,I02D,伊夫利特徽章,[收藏品],310
1042,I02B,蛋糕,"[食物]
|CFFFFDEAD附上奶油的高品质樱桃味奶油蛋糕
∴生命值恢复 +1500",-1
1043,I02A,阿特丽西亚·梦魇之剑,"[史诗]
- 鸿蒙起源 武器 (近战) -
我将成为你的噩梦.
∴攻击力+11000
∴力量 +610
∴敏捷 +780
∴技能伤害 +10%
∴致命一击概率 +10%
∴每当释放技能将激活梦魇斩强化下一次攻击
∴点击使用 激活梦魇终结者
▣ 等级.100",897
1044,I029,烤面包,"[食物]
刚刚烤好的焦黄焦黄的方块面包
∴生命值恢复 +1200",-1
1045,I028,荡华·净罪之冠,"[史诗]
- 鸿蒙起源 头盔 -
使你头脑变得透彻
∴护甲 +135
∴全属性 +290
∴致命一击概率 +10%
∴风属性 +10%
∴冰属性/水属性+6%
∴光属性 +6%
∴治疗友军时几率触发宁静
∴使用触发光羽打击
▣ 等级.100",891
1046,I027,战吼·疾空风衣,"[史诗]
- 冥灵传世 铠甲 -
感受天怒!
∴护甲 +200
∴智力 +390
∴移动速度 +50
∴技能伤害 +12%
∴战斗状态时激活闪电
▣ 等级.100",883
1047,I025,森林之王,[任务需求] |n巨魔领主是这个区域最强的存在，击杀它证明自己吧 |n◎ 巨魔领主尖牙或者皮 1个采集,-1
1048,I020,烈日,"[史诗]
- 鸿蒙起源 武器 (近战) -
永远无法扑灭的火焰
∴攻击力+12000
∴力量 +950
∴技能伤害 +15%
∴持续伤害+10%
∴火焰伤害 +7.5%
∴3秒触发一次下次攻击获得烈日强化
∴点击使用 激活超新星
▣ 等级.100",881
1049,I01Z,圣愈·生命之袍,"[史诗]
- 鸿蒙起源 铠甲 -
大自然母亲包容一切.
∴护甲 +260
∴主属性 +370
∴技能伤害 +7.5%
∴点击使用 恢复
▣ 等级.100",329
1050,I01Y,暗影甲胄,"[史诗]
- 鸿蒙起源 铠甲 -
所有的影子都会在你的意志面前弯曲
∴护甲 +300
∴全属性 +400
∴魔法抗性 +10%
∴暗属性 +5%
∴装备时发动暗影领主权能
∴点击使用 影子横扫
▣ 等级.100",955
1051,I01X,高洁魂灵之戒,"[史诗]
- 鸿蒙起源 首饰 -
戒指注入高贵的灵魂
∴主属性 +700
∴攻击速度 +40%
∴技能伤害 +23%
∴生命值恢复 +120
∴魔法值恢复 +60
∴每当释放技能激活光辉之击
∴点击使用 激活荒芜
▣ 等级.100",953
1052,I01W,黎明甲胄,"[史诗]
- 鸿蒙起源 铠甲 -
受到月光永恒守护的盔甲
∴护甲 +300
∴力量 +600
∴技能伤害 +20%
∴每当释放技能召唤月光之伦
∴点击使用 黎明决心之击
▣ 等级.100",954
1053,I01V,混世·恶魔面具,"[史诗]
- 鸿蒙起源 头盔 -
与恶魔战斗足够长的时间，你就会发现自己也变成了恶魔.
∴护甲 +170
∴力量 +375
∴敏捷 +350
∴技能伤害 +5%
∴攻击伤害+15%
∴攻击时激活恶魔之炎
∴点击使用 激活恶魔形态
▣ 等级.100",946
1054,I01U,收割者的面具,"[史诗]
- 鸿蒙起源 头盔 -
充满恐惧的面具
∴护甲 +140
∴敏捷 +400
∴生命值 +2000
∴技能伤害 +14%
∴致命一击概率 +12%
∴攻击时激活收割者之眼
▣ 等级.100",937
1055,I01T,毁灭之眼,"[史诗]
- 鸿蒙起源 头盔 -
一切终将归于虚无.
∴护甲 +140
∴全属性 +225
∴主属性 +150
∴技能伤害 & 致命一击概率 +20%
∴所受伤害+15%
∴3000移动距离后，下次攻击激活湮灭
▣ 等级.100",952
1056,I01S,神圣庇护,"[史诗]
- 鸿蒙起源 铠甲 -
神圣保佑的法衣
∴护甲 +250
∴智力 +500
∴生命值 +2500
∴光属性 +5%
∴周围的友军 技能伤害 12% & 魔法抗性 10%提升
∴点击使用 救济
▣ 等级.100",945
