,key,name,description,id
888,I092,上古魔龍之心,"[史詩]
- 神話傳說 首飾 -
魔龍的心溢出無盡的生命之源.
∴智力 +335
∴生命值 +3000
∴周圍的友軍 移動速度和生命值恢復提升
∴點擊使用 龍之召喚
▣ 等級.100",638
889,I08X,遠古自然聖甲,"[史詩]
- 傳奇至寶 鎧甲 -
爲你提供守護的力量
∴護甲 +170
∴力量 +195
∴敏捷 +75
∴生命值很低時生命恢復速度得到暫時性大幅提高
▣ 等級.80",117
890,I08R,巫妖王之盔,"[史詩]
- 神話傳說 頭盔 -
凡人無法觸及我的身體 !!
∴護甲 +95
∴主屬性 +75
∴受到攻擊時幾率冰凍攻擊者
▣ 等級.90",196
891,I08Q,鎬頭,"[普通]
- 鎬頭 -
∴採礦速度: 10秒挖掘1次",382
892,I08P,黑暗水晶,"[史詩]
- 禁斷聖物 材料 -
∴點擊查看相關合成組合",272
893,I08O,冬日毛皮,"[魔力]
- 材料 -
∴點擊查看相關合成組合",43
894,I08N,紫水晶球,"[史詩]
- 禁斷聖物 材料 -
∴點擊查看相關合成組合",289
895,I08M,信仰·亞特蘭蒂斯的毀滅聖杖,"[史詩]
- 神話傳說 武器 (法杖) -
世界上唯一的真理就是力量.
∴攻擊力+4800
∴智力 +645
∴技能傷害 +6.5%
∴點擊使用 混沌爆破
▣ 等級.100",620
896,I08L,斬神·亞特蘭蒂斯的毀滅聖劍,"[史詩]
- 神話傳說 武器 (近戰) -
世界上唯一的真理就是力量.
∴攻擊力+5700
∴力量 +390
∴敏捷 +390
∴主屬性 +150
∴技能傷害 +6.5%
∴攻擊時幾率 觸發混沌爆破
▣ 等級.100",618
897,I08K,黑暗之翼,"[史詩]
- 神話傳說 材料 -
∴點擊查看相關合成組合",216
898,I08J,德瑞諾斯·深淵領主的戒指,"[史詩]
- 神話傳說 首飾 -
不要懼怕黑暗；否則，它會將你整個吞下
∴全屬性 +270
∴技能傷害 +7%
∴周圍的友軍 護甲 40 提高
▣ 等級.100",595
899,I08I,真·克雷提亞·聖光權杖,"[史詩]
- 傳奇至寶 武器 (法杖) -
你走的道路將永遠被幸福指引和保護
∴攻擊力+3800
∴智力 +475
∴技能傷害 +5%
∴點擊使用 聖光爆炸
▣ 等級.80",601
900,I08H,真·埃克斯米亞·不潔之刃,"[史詩]
- 傳奇至寶 武器 (近戰) -
享受戰爭，享受殺戮 !!
∴攻擊力+4250
∴敏捷 +430
∴技能傷害 +3.5%
∴攻擊時幾率觸發暗黑之擊
▣ 等級.80",585
901,I08G,真·卡拉菲米亞·神聖之劍,"[史詩]
- 傳奇至寶 武器 (近戰) -
給予邪惡正義的制裁
∴攻擊力+4800
∴力量 +400
∴技能傷害 +5%
∴攻擊時幾率觸發聖光之擊
▣ 等級.80",600
902,I08F,魔法之心·霜寒,"[史詩]
- 神話傳說 首飾 -
冰霜法力不斷湧出.
∴智力 +270
∴生命值 +3000
∴魔法值 +6000
∴魔法值恢復 +30
▣ 等級.90",592
903,I08E,巫妖王頭巾,"[史詩]
- 神話傳說 頭盔 -
凡人無法觸及我的身體 !!
∴護甲 +75
∴智力 +95
∴受到攻擊時幾率冰凍攻擊者
▣ 等級.90",599
904,I08D,寒冰雪衣,"[史詩]
- 神話傳說 鎧甲 -
愚蠢的人類，凍結吧.
∴護甲 +165
∴智力 +215
∴受到攻擊時幾率觸發霜寒護甲
▣ 等級.90",195
905,I08C,德里克斯·墮落魔甲,"[史詩]
- 傳奇至寶 鎧甲 -
享受破壞之力吧！
∴護甲 +140
∴力量 +150
∴敏捷 +150
∴技能傷害 +2.5%
▣ 等級.80",190
906,I08B,深淵指環,"[史詩]
- 傳奇至寶 首飾 -
墮入無盡黑暗.
∴全屬性 +175
∴技能傷害 +4%
▣ 等級.80",594
907,I08A,聖光之戒,"[史詩]
- 傳奇至寶 首飾 -
聖光與你同在
∴全屬性 +150
∴周圍的友軍 護甲 30 提高
▣ 等級.80",593
908,I089,神聖頭盔,"[史詩]
- 傳奇至寶 頭盔 -
你走的道路將永遠被幸福指引和保護
∴護甲 +80
∴主屬性 +50
∴生命值恢復 +25
∴4分鐘CD，主動使用觸發魔法免疫
▣ 等級.80",184
909,I088,神聖盔甲,"[史詩]
- 傳奇至寶 鎧甲 -
你走的道路將永遠被幸福指引和保護
∴護甲 +150
∴力量 +120
∴敏捷 +120
∴受到攻擊時幾率觸發防護盾
▣ 等級.80",183
910,I087,克雷提亞·聖光權杖,"[史詩]
- 傳奇至寶 武器 (法杖) -
你走的道路將永遠被幸福指引和保護
∴攻擊力+3000
∴智力 +360
∴點擊使用 聖光爆炸
▣ 等級.80",181
911,I086,埃克斯米亞·不潔之刃,"[史詩]
- 傳奇至寶 武器 (近戰) -
享受戰爭，享受殺戮 !!
∴攻擊力+3400
∴敏捷 +330
∴攻擊時有幾率觸發爆破打擊
▣ 等級.80",189
912,I085,卡拉菲米亞·神聖之劍,"[史詩]
- 傳奇至寶 武器 (近戰) -
給予邪惡正義的制裁
∴攻擊力+3600
∴力量 +300
∴攻擊時幾率觸發聖光之擊
▣ 等級.80",180
913,I084,元素頭巾,"[史詩]
- 傳奇至寶 頭盔 -
TD爸爸消失於衆人的目光中.
∴護甲 +60
∴智力 +80
∴點擊使用 觸發隱形
▣ 等級.70",161
914,I083,法皇之衣,"[史詩]
- 傳奇至寶 鎧甲 -
魔法只聽從法皇的召喚.
∴護甲 +120
∴智力 +170
∴5分鐘CD，主動使用觸發魔法免疫
▣ 等級.70",160
915,I082,大地權杖,"[史詩]
- 傳奇至寶 武器 (法杖) -
大地爲你提供守護
∴攻擊力+2100
∴智力 +270
∴點擊使用發動大地之怒
▣ 等級.70",581
916,I081,熾焱長劍,"[史詩]
- 傳奇至寶 武器 (近戰) -
我不認爲可以燃燒一切.
∴攻擊力+2850
∴力量 +210
∴攻擊時幾率激活火焰爆炸
▣ 等級.70",578
917,I080,雷霆之怒,"[史詩]
- 傳奇至寶 武器 (近戰) -
我會告訴你它控制閃電意味着什麼
∴攻擊力+2550
∴敏捷 +240
∴攻擊時幾率觸發閃電打擊
▣ 等級.70",579
918,I07Z,魔法之心,"[史詩]
- 傳奇至寶 首飾 -
法力源源不斷的湧出.
∴智力 +180
∴生命值 +1800
∴魔法值 +3600
∴魔法值恢復 +25
▣ 等級.70",591
919,I07Y,真·魔龍戰盔,"[史詩]
- 傳奇至寶 頭盔 -
在我面前也敢使用魔法?
∴護甲 +80
∴主屬性 +90
∴魔法抗性 +10%
∴5分鐘CD，主動使用觸發魔法免疫
▣ 等級.70",614
920,I07X,魔龍戰盔,"[史詩]
- 傳奇至寶 頭盔 -
在我面前也敢使用魔法?
∴護甲 +65
∴主屬性 +40
∴魔法抗性 +7.5%
∴8分鐘CD，主動使用觸發魔法免疫
▣ 等級.70",172
921,I07W,真·魔龍護甲,"[史詩]
- 傳奇至寶 鎧甲 -
別懼怕戰爭，你就是殺戮之王！.
∴護甲 +165
∴力量 +140
∴敏捷 +140
∴生命值恢復 +50
▣ 等級.70",613
922,I07V,微弱魔法之心,"[史詩]
- 傳奇至寶 首飾 -
法力源源不斷的湧出.
∴智力 +120
∴生命值 +1500
∴魔法值 +3000
∴魔法值恢復 +20
▣ 等級.70",590
923,I07U,魔龍護甲,"[史詩]
- 傳奇至寶 鎧甲 -
別懼怕戰爭，你就是殺戮之王！.
∴護甲 +130
∴力量 +100
∴敏捷 +100
∴生命值恢復 +20
▣ 等級.70",171
924,I07T,上古魔龍之杖,"[史詩]
- 傳奇至寶 武器 (法杖) -
你極其渴望得到強大的力量！.
∴攻擊力+2500
∴智力 +260
∴點擊使用 魔龍之能
▣ 等級.70",169
925,I07S,真·萊恩哈特·魔龍之劍,"[史詩]
- 傳奇至寶 武器 (近戰) -
你極其渴望得到強大的力量！.
∴攻擊力+4300
∴力量 +270
∴技能傷害 +4%
∴攻擊時幾率觸發魔龍打擊
▣ 等級.70",610
926,I07R,萊恩哈特·魔龍之劍,"[史詩]
- 傳奇至寶 武器 (近戰) -
你極其渴望得到強大的力量！.
∴攻擊力+3200
∴力量 +190
∴攻擊時幾率觸發魔龍打擊
▣ 等級.70",167
927,I07Q,真·上古魔龍之杖,"[史詩]
- 傳奇至寶 武器 (法杖) -
你極其渴望得到強大的力量！.
∴攻擊力+3300
∴智力 +390
∴技能傷害 +5%
∴點擊使用 真·魔龍之能
▣ 等級.70",612
928,I07P,傑克頭巾 +1,"[史詩]
- 傳奇至寶 頭盔 -
萬聖節快樂 ~
∴護甲 +60
∴智力 +95
∴生命值恢復 +15
∴魔法值恢復 +15
▣ 等級.60",589
929,I07O,傑克頭盔,"[史詩]
- 傳奇至寶 頭盔 -
萬聖節快樂 ~
∴護甲 +60
∴力量 +50
∴敏捷 +60
∴生命值恢復 +15
∴魔法值恢復 +15
▣ 等級.60",152
930,I07N,傑克頭盔 +1,"[史詩]
- 傳奇至寶 頭盔 -
萬聖節快樂 ~
∴護甲 +75
∴力量 +65
∴敏捷 +80
∴生命值恢復 +20
∴魔法值恢復 +15
▣ 等級.60",588
931,I07M,傑克頭巾,"[史詩]
- 傳奇至寶 頭盔 -
萬聖節快樂 ~
∴護甲 +50
∴智力 +75
∴生命值恢復 +15
∴魔法值恢復 +15
▣ 等級.60",153
932,I07L,伯爵法衣,"[罕見]
- 鎧甲 -
∴護甲 +75
∴智力 +130
▣ 等級.60",146
933,I07K,伯爵護甲,"[罕見]
- 鎧甲 -
∴護甲 +90
∴力量 +90
∴敏捷 +90
▣ 等級.60",145
934,I07J,葬禮· 統治血劍,"[史詩]
- 傳奇至寶 武器 (近戰) -
放棄吧，愚蠢的人類！.
∴攻擊力+3000
∴敏捷 +250
∴攻擊時附帶10%吸血 (最高400)
▣ 等級.60",616
935,I07I,伯爵的靈魂血劍,"[史詩]
- 傳奇至寶 武器 (近戰) -
放棄吧，愚蠢的人類！.
∴攻擊力+2400
∴敏捷 +200
∴攻擊時附帶10%吸血 (最高250)
▣ 等級.60",143
936,I07H,伯爵的戒指,"[罕見]
- 首飾 -
∴全屬性 +50
∴生命值 +1200
∴魔法值 +1200
▣ 等級.60",148
937,I07G,伯爵的靈魂碎片,"[史詩]
- 傳奇至寶 材料 -
∴點擊查看相關合成組合",150
938,I07F,華爾茲幻想,"[史詩]
- 鴻蒙起源 武器 (近戰) -
我唯一的夥伴
∴攻擊力+12000
∴力量 +700
∴敏捷 +700
∴主屬性 +350
∴技能傷害 +15%
∴攻擊時幾率激活影子刀刃
∴點擊使用 激活幻想
▣ 等級.100",920
939,I07E,猩紅頭盔,"[罕見]
- 頭盔 -
∴護甲 +60
∴主屬性 +55
▣ 等級.60",147
940,I07D,虛空翅膀,"[史詩]
- 鴻蒙起源 翅膀 -
只有虛空之神才能駕馭這種無窮的力量
∴全屬性 +425
∴技能傷害 +12%
∴持續傷害+15%
∴直接命中目標時激活衰敗
∴點擊使用 激活虛空爆炸
▣ 等級.100",931
941,I07C,虛空回聲,"[史詩]
- 鴻蒙起源 頭盔 -
我注視着深淵，深淵也會注視着我
∴護甲 +140
∴力量 & 敏捷 +240
∴智力 +340
∴暗屬性 +7.5%
∴技能連續命中時觸發恐怖幻擊
∴點擊使用 黃泉迴旋擊
▣ 等級.100",948
942,I07B,拉克夏·劇毒衛冕之劍,"[罕見]
- 武器 (近戰) -
∴攻擊力+1650
∴敏捷 +170
∴技能傷害 +5%
∴攻擊時使敵人中毒，每10秒造成2500的額外傷害
▣ 等級.50",570
943,I07A,劇毒法杖,"[罕見]
- 武器 (法杖) -
∴攻擊力+800
∴智力 +200
∴攻擊時使敵人中毒，每10秒造成1500的額外傷害
▣ 等級.50",132
944,I079,聖燁·末日序曲,"[史詩]
- 鴻蒙起源 武器 (法杖) -
擁抱新世界.
∴攻擊力+10800
∴智力 +940
∴技能傷害 +13%
∴暗屬性 +6%
∴每當釋放技能觸發噩夢打擊
∴點擊使用 啓動末日之歌
▣ 等級.100",934
945,I078,聖潔·心靈視界,"[史詩]
- 鴻蒙起源 武器 (通用) -
充滿終極智慧
∴攻擊力+7200
∴全屬性 +760
∴魔法抗性 +12%
∴光屬性 +12%
∴激活治療盟友的永恆祝福
∴點擊使用 激活聖潔心靈
▣ 等級.100",935
946,I077,劇毒劍,"[罕見]
- 武器 (近戰) -
∴攻擊力+1200
∴主屬性 +140
∴攻擊時使敵人中毒，每10秒造成1500的額外傷害
▣ 等級.50",131
947,I076,吞噬者,"[史詩]
- 鴻蒙起源 翅膀 -
天啊，你的血都流出來了。!
∴全屬性 +300
∴主屬性 +250
∴技能傷害 +12%
∴魔法抗性 +9%
∴戰鬥狀態時激活流動血液
∴點擊使用 激活靈魂吞噬
▣ 等級.100",933
948,I075,劇毒頭盔,"[罕見]
- 頭盔 -
∴護甲 +48
∴主屬性 +45
▣ 等級.50",137
949,I074,劇毒盔甲,"[罕見]
- 鎧甲 -
∴護甲 +80
∴力量 +70
∴敏捷 +70
▣ 等級.50",135
950,I073,劇毒戒指,"[罕見]
- 首飾 -
∴全屬性 +40
∴生命值 +1000
∴魔法值 +1000
▣ 等級.50",138
951,I072,劇毒法衣,"[罕見]
- 鎧甲 -
∴護甲 +60
∴智力 +110
▣ 等級.50",136
952,I06X,霜魂聖器,"[史詩]
- 神話傳說 材料 -
∴點擊查看相關合成組合",199
953,I06W,黑暗物質,"[史詩]
- 神話傳說 材料 -
∴點擊查看相關合成組合",215
954,I06V,上古遺篇,"[史詩]
- 傳奇至寶 材料 -
∴點擊查看相關合成組合",164
955,I06U,惡魔聖典,"[史詩]
- 傳奇至寶 材料 -
∴點擊查看相關合成組合",193
956,I06T,聖經殘卷,"[史詩]
- 傳奇至寶 材料 -
∴點擊查看相關合成組合",186
957,I06S,墮落羽毛靈片,"[史詩]
- 傳奇至寶 材料 -
∴點擊查看相關合成組合",192
958,I06R,神聖羽毛靈片,"[史詩]
- 傳奇至寶 材料 -
∴點擊查看相關合成組合",185
959,I06Q,巨龍鱗片,"[史詩]
- 傳奇至寶 材料 -
∴點擊查看相關合成組合",174
960,I06P,巨龍遺骨,"[史詩]
- 傳奇至寶 材料 -
∴點擊查看相關合成組合",173
961,I06O,巨龍之心,"[史詩]
- 傳奇至寶 材料 -
∴點擊查看相關合成組合",175
962,I06M,混沌精華,"[史詩]
- 鴻蒙起源 材料 -
∴點擊查看相關合成組合",357
963,I06K,冰霜織網,"[史詩]
- 神話傳說 材料 -
∴點擊查看相關合成組合",200
964,I06J,血精石,"[史詩]
- 傳奇至寶 材料 -
∴點擊查看相關合成組合",149
965,I06I,九頭蛇的鱗片,"[罕見]
- 材料 -
∴點擊查看相關合成組合",140
966,I06H,臨獄·巨龍號角,"[史詩]
- 鴻蒙起源 頭盔 -
感受龍的力量.
∴護甲 +120
∴主屬性 +125, 全屬性 +190
∴技能傷害 & 致命一擊概率 +18%
∴所受傷害+15%
∴3000移動距離後下次攻擊觸發巨龍吐息
▣ 等級.100",914
967,I06F,封印枷鎖聖器,"[特殊物品]
法師們所封印的神祕武器,使用它的人能獲得極大的法力-這不是解印就能獲得的,往往取決於聖器是否選擇了你.",159
968,I06E,生命石,"[史詩]
- 傳奇至寶 首飾 -
充斥生命本質的魔法石
∴全屬性 +200
∴攻擊速度 +15%
∴死亡時復活
▣ 等級.80",120
969,I06D,守護者,"[史詩]
- 傳奇至寶 鎧甲 -
一個經過考驗的守護者
∴護甲 +155
∴力量 +75
∴敏捷 +210
∴8秒觸發一次 900點傷害吸收量的護盾
▣ 等級.80",118
970,I06B,第1次聖戰,"[書籍]
作者：佚名",-1
971,I06A,叛變的魔法士,[書籍] |n作者：一位魔法士,-1
972,I069,萬聖節盛會,"[書籍]
作者：普瑞斯的公民",-1
973,I068,九頭蛇的毒牙,"[罕見]
- 材料 -
∴點擊查看相關合成組合",139
974,I067,冬之淚·冰極天雪劍,"[史詩]
- 神話傳說 武器 (近戰) -
被遺忘的冰霜天雪劍.
∴攻擊力+5100
∴力量 +465
∴敏捷 +450
∴每8次攻擊觸發寒氣之擊
▣ 等級.90",203
975,I066,深寒洞穴,"[書籍]
作者：普瑞斯魔導士",-1
976,I062,祕銀,"[史詩]
- 傳奇至寶 材料 -
∴點擊查看相關合成組合",163
977,I061,精金石,"[史詩]
- 神話傳說 材料 -
∴點擊查看相關合成組合",207
978,I060,奧哈利康,"[史詩]
- 傳奇至寶 材料 -
∴點擊查看相關合成組合",156
979,I05Z,凌霜冰魄,[書籍] |n作者：一位魔法士,-1
980,I05Y,海洋秩序,"[書籍]
作者：某船長",-1
981,I05X,祕銀鎬,"[史詩]
- 傳奇至寶 鎬頭 -
∴採礦速度: 8秒挖掘1次",383
982,I05W,火焰領主法杖,"[魔力]
- 武器 (法杖) -
∴攻擊力+650
∴智力 +130
∴攻擊時幾率觸發火之祝福
▣ 等級.60",80
983,I05U,火焰領主劍,"[魔力]
- 武器 (近戰) -
∴攻擊力+1050
∴主屬性 +85
∴攻擊時幾率觸發火之祝福
▣ 等級.60",79
984,I05S,瑞文法杖,"[魔力]
- 武器 (法杖) -
∴攻擊力+500
∴智力 +100
∴攻擊時幾率觸發黑暗閃電
▣ 等級.50",60
985,I05R,瑞文劍,"[魔力]
- 武器 (近戰) -
∴攻擊力+800
∴主屬性 +65
∴攻擊時幾率觸發黑暗閃電
▣ 等級.50",59
986,I05Q,自然精粹,"[史詩]
- 鴻蒙起源 材料 -
∴點擊查看相關合成組合",330
987,I05P,墮落灰燼,"[史詩]
- 鴻蒙起源 材料 -
∴點擊查看相關合成組合",332
988,I05K,靈魂之燈,"[史詩]
- 鴻蒙起源 材料 -
∴點擊查看相關合成組合",342
989,I05H,詛咒之魂,"[史詩]
- 鴻蒙起源 材料 -
∴點擊查看相關合成組合",343
990,I05G,神聖玫瑰,"[史詩]
- 鴻蒙起源 首飾 -
充滿神聖屬性的玫瑰
∴智力 +550
∴生命值 +2000
∴技能傷害 +7.5%
∴冰屬性/水屬性+7.5%
∴風屬性 +7.5%
∴在治療或保護盟友時，激活神聖保護
∴使用時，激活聖光之源
▣ 等級.100",927
991,I05F,火焰頭盔,"[普通]
- 頭盔 -
∴護甲 +35
∴主屬性 +25
▣ 等級.60",78
992,I05E,神華·猩紅之箭,"[史詩]
- 鴻蒙起源 武器 (弓箭) -
每支箭都唱着猩紅之曲
∴攻擊力+13000
∴力量 +500
∴敏捷 +1050
∴攻擊速度 +40%
∴技能傷害 +5%
∴攻擊時發動血腥之擊
∴攻擊時激活血色烙印
▣ 等級.100",963
993,I05D,火焰法杖,"[普通]
- 武器 (法杖) -
∴攻擊力+400
∴智力 +95
▣ 等級.60",73
994,I05C,火焰劍,"[普通]
- 武器 (近戰) -
∴攻擊力+600
∴主屬性 +60
▣ 等級.60",72
995,I059,火焰法衣,"[普通]
- 鎧甲 -
∴護甲 +45
∴智力 +50
▣ 等級.60",77
996,I058,神聖的城堡,[書籍] |n作者：佚名,-1
997,I057,混沌天空,"[書籍]
作者：著名的普瑞斯雕塑家",-1
998,I056,古堡教堂的異常,"[書籍]
作者：一位魔法士",-1
999,I051,進入阿瓦隆城堡,"阿瓦隆城堡的入口.
▣ 等級.80",-1
1000,I050,船票 - 瓦幾內拉帝國,"[船票]
瓦幾內拉帝國是個陰森恐怖的地方，當然你想去，買票就可以去看看~.
▣需求等級: 50
▣推薦等級: 50~60",-1
1001,I04Z,船票 - 冰山雪地,"[船票]
冰山雪地太冷了，不想去..
▣需求等級: 40
▣推薦等級: 40~50",-1
1002,I04Y,遠古遺物,"[史詩]
- 鴻蒙起源 材料 -
∴點擊查看相關合成組合",358
1003,I04X,紅色魔法石,"[召喚類物品]
用於召喚多種召喚類BOSS的材料.

地點: 熔岩火山, 魔法石礦 (需要魔淵之鎬及以上級別的鎬頭)",389
1004,I04W,綠色魔法石,"[召喚類物品]
用於召喚多種召喚類BOSS的材料.

地點: 遠古祕境, 魔法石礦 (需要魔淵之鎬及以上級別的鎬頭)",390
1005,I04V,藍色魔法石,"[召喚類物品]
用於召喚多種召喚類BOSS的材料.

地點: 冰山雪地, 魔法石礦 (需要魔淵之鎬及以上級別的鎬頭)",387
1006,I04U,白色魔法石,"[召喚類物品]
用於召喚多種召喚類BOSS的材料.

地點: 瓦幾內拉帝國, 魔法石礦 (需要魔淵之鎬及以上級別的鎬頭)",388
1007,I04T,合成,"準備好材料在這裏合成吧.
◎ 可合成物品：白色粉末/綠色粉末/藍色粉末/紅色粉末，深海凝萃/火靈凝萃/風靈凝萃",-1
1008,I04H,傳奇坐騎·九霄至尊,"[收藏品]
傳說中的九霄至尊.",409
1009,I04E,變更週年慶服裝,改變可以使用的服裝.,-1
1010,I04D,紅色閃耀光環,[收藏品],441
1011,I04C,幼小幽靈魔術棒 2,"[收藏品]
召喚小跟班幼小幽靈.",-1
1012,I049,火焰盔甲,"[普通]
- 鎧甲 -
∴護甲 +60
∴力量 +40
∴敏捷 +40
▣ 等級.60",76
1013,I046,暗影頭盔,"[普通]
- 頭盔 -
∴護甲 +30
∴主屬性 +20
▣ 等級.50",56
1014,I045,暗影法杖,"[普通]
- 武器 (法杖) -
∴攻擊力+240
∴智力 +70
▣ 等級.50",52
1015,I044,暗影劍,"[普通]
- 武器 (近戰) -
∴攻擊力+400
∴主屬性 +45
▣ 等級.50",50
1016,I041,暗影法衣,"[普通]
- 鎧甲 -
∴護甲 +38
∴智力 +40
▣ 等級.50",55
1017,I040,暗影盔甲,"[普通]
- 鎧甲 -
∴護甲 +50
∴力量 +32
∴敏捷 +32
▣ 等級.50",54
1018,I03Z,伯爵的鮮血之戒,"[史詩]
- 傳奇至寶 首飾 -
∴全屬性 +100
∴生命值 +1500
∴魔法值 +1500
∴點擊使用 觸發自身生命值30% 恢復 (CD: 45秒)
▣ 等級.60",617
1019,I03Y,挑戰者藥水,"[鍊金藥劑]
使用時解除負面狀態，並恢復60%生命值.

懲罰: 最終傷害降低10%.",-1
1020,I03L,冰霜頭盔,"[普通]
- 頭盔 -
∴護甲 +22
∴主屬性 +15
▣ 等級.40",41
1021,I03K,冰霜劍,"[普通]
- 武器 (近戰) -
∴攻擊力+250
∴主屬性 +30
▣ 等級.40",35
1022,I03I,冰霜盔甲,"[普通]
- 鎧甲 -
∴護甲 +40
∴力量 +24
∴敏捷 +24
▣ 等級.40",39
1023,I03H,冰霜法杖,"[普通]
- 武器 (法杖) -
∴攻擊力+150
∴智力 +45
▣ 等級.40",36
1024,I03F,冰霜法衣,"[普通]
- 鎧甲 -
∴護甲 +30
∴智力 +30
∴魔法值 +200
▣ 等級.30",40
1025,I03C,深海頭盔,"[普通]
- 頭盔 -
∴護甲 +15
∴主屬性 +10
▣ 等級.30",26
1026,I03B,深海護甲,"[普通]
- 鎧甲 -
∴護甲 +32
∴力量 +17
∴敏捷 +17
▣ 等級.30",24
1027,I039,深海法衣,"[普通]
- 鎧甲 -
∴護甲 +22
∴智力 +22
∴魔法值 +150
▣ 等級.30",25
1028,I038,深海法杖,"[普通]
- 武器 (法杖) -
∴攻擊力+90
∴智力 +30
▣ 等級.30",21
1029,I02Z,烏洛沃洛斯之環,"[史詩]
- 鴻蒙起源 翅膀 -
有故事的吞噬之蛇
∴全屬性 +450
∴攻擊速度 +15%
∴技能傷害 +20%
∴移動速度 +50
∴點擊使用 無限攻擊
∴每當釋放技能幾率觸發迴歸打擊
▣ 等級.100",970
1030,I02Y,虛空殘鎖甲,"[史詩]
- 鴻蒙起源 鎧甲 -
沉默呼喚，遺忘的回應
∴護甲 +240
∴敏捷 +550
∴移動速度 +50
∴技能傷害 +18%
∴戰鬥狀態時疊加虛空氣息
∴點擊使用 歐比斯制動打擊
▣ 等級.100",957
1031,I02X,阿尼姆斯靈魂法衣,"[史詩]
- 鴻蒙起源 鎧甲 -
數以萬計命運編織的衣服
∴護甲 +240
∴智力 +650
∴移動速度 +50
∴技能傷害 +20%
∴戰鬥狀態時創建靈魂之環
∴點擊使用 調整靈魂之環半徑
▣ 等級.100",958
1032,I02W,遠古機器魔石,"[史詩]
- 鴻蒙起源 硬幣品級 -",338
1033,I02V,赤紅骷髏,"[史詩]
- 鴻蒙起源 材料 -
∴點擊查看相關合成組合",341
1034,I02U,卡梅爾魔石,"[史詩]
- 鴻蒙起源 硬幣品級 -",350
1035,I02T,世界傳奇徽章,[收藏品],515
1036,I02S,阿加雷斯 徽章,[收藏品],321
1037,I02R,五蘊·智慧揹包,"[史詩]
- 鴻蒙起源 武器 (揹包) -
可以選擇自己想裝的東西的奇妙揹包
∴攻擊力+8000
∴全屬性 +750
∴恢復量 +15%
∴魔法抗性 +15%
∴點擊使用 投擲禁忌藥劑
▣ 等級.100",966
1038,I02Q,船票 - 魚人沙灘,"[船票]
普瑞斯都城是個美麗的地方.
▣需求等級: 30",-1
1039,I02M,深海之劍,"[普通]
- 武器 (近戰) -
∴攻擊力+150
∴主屬性 +20
▣ 等級.30",20
1040,I02E,雷神徽章,[收藏品],305
1041,I02D,伊夫利特徽章,[收藏品],310
1042,I02B,蛋糕,"[食物]
|CFFFFDEAD附上奶油的高品質櫻桃味奶油蛋糕
∴生命值恢復 +1500",-1
1043,I02A,阿特麗西亞·夢魘之劍,"[史詩]
- 鴻蒙起源 武器 (近戰) -
我將成爲你的噩夢.
∴攻擊力+11000
∴力量 +610
∴敏捷 +780
∴技能傷害 +10%
∴致命一擊概率 +10%
∴每當釋放技能將激活夢魘斬強化下一次攻擊
∴點擊使用 激活夢魘終結者
▣ 等級.100",897
1044,I029,烤麪包,"[食物]
剛剛烤好的焦黃焦黃的方塊麪包
∴生命值恢復 +1200",-1
1045,I028,蕩華·淨罪之冠,"[史詩]
- 鴻蒙起源 頭盔 -
使你頭腦變得透徹
∴護甲 +135
∴全屬性 +290
∴致命一擊概率 +10%
∴風屬性 +10%
∴冰屬性/水屬性+6%
∴光屬性 +6%
∴治療友軍時幾率觸發寧靜
∴使用觸發光羽打擊
▣ 等級.100",891
1046,I027,戰吼·疾空風衣,"[史詩]
- 冥靈傳世 鎧甲 -
感受天怒!
∴護甲 +200
∴智力 +390
∴移動速度 +50
∴技能傷害 +12%
∴戰鬥狀態時激活閃電
▣ 等級.100",883
1047,I025,森林之王,[任務需求] |n巨魔領主是這個區域最強的存在，擊殺它證明自己吧 |n◎ 巨魔領主尖牙或者皮 1個採集,-1
1048,I020,烈日,"[史詩]
- 鴻蒙起源 武器 (近戰) -
永遠無法撲滅的火焰
∴攻擊力+12000
∴力量 +950
∴技能傷害 +15%
∴持續傷害+10%
∴火焰傷害 +7.5%
∴3秒觸發一次下次攻擊獲得烈日強化
∴點擊使用 激活超新星
▣ 等級.100",881
1049,I01Z,聖愈·生命之袍,"[史詩]
- 鴻蒙起源 鎧甲 -
大自然母親包容一切.
∴護甲 +260
∴主屬性 +370
∴技能傷害 +7.5%
∴點擊使用 恢復
▣ 等級.100",329
1050,I01Y,暗影甲冑,"[史詩]
- 鴻蒙起源 鎧甲 -
所有的影子都會在你的意志面前彎曲
∴護甲 +300
∴全屬性 +400
∴魔法抗性 +10%
∴暗屬性 +5%
∴裝備時發動暗影領主權能
∴點擊使用 影子橫掃
▣ 等級.100",955
1051,I01X,高潔魂靈之戒,"[史詩]
- 鴻蒙起源 首飾 -
戒指注入高貴的靈魂
∴主屬性 +700
∴攻擊速度 +40%
∴技能傷害 +23%
∴生命值恢復 +120
∴魔法值恢復 +60
∴每當釋放技能激活光輝之擊
∴點擊使用 激活荒蕪
▣ 等級.100",953
1052,I01W,黎明甲冑,"[史詩]
- 鴻蒙起源 鎧甲 -
受到月光永恆守護的盔甲
∴護甲 +300
∴力量 +600
∴技能傷害 +20%
∴每當釋放技能召喚月光之倫
∴點擊使用 黎明決心之擊
▣ 等級.100",954
